date,l1c_product_id,cloud_pct,tropomi_n_images,uvai_mean,uvai_max
2025-03-17,20250317T073021_20250317T073023_T38RPN,0,15,0.5571022450158801,0.5690440535546987
2025-03-30,20250330T072619_20250330T073147_T38RPN,1.13983696139031,14,1.938832196543713,1.9712027311331621
2025-04-09,20250409T072619_20250409T073148_T38RPN,0,14,1.5482709440307534,1.574712983296681
2025-04-14,20250414T072641_20250414T074040_T38RPN,0.168383648362149,14,1.6167883096437494,1.6354496479039131
2025-04-24,20250424T072641_20250424T074135_T38RPN,0.0072262533966377,15,1.787185555640515,1.8021626472478331
2025-04-29,20250429T072619_20250429T073148_T38RPN,2.43933829018484,15,1.3140377488074122,1.3191145658497423
2025-05-01,20250501T071641_20250501T073022_T38RPN,3.75072319499039,14,1.9869714909592358,2.046260356903756
2025-05-09,20250509T072619_20250509T074216_T38RPN,0,14,2.0510399547154927,2.0602295398719
2025-05-14,20250514T072631_20250514T074042_T38RPN,0.0295320851622921,14,1.7155429678556724,1.7178018093114837
2025-05-16,20250516T073031_20250516T073441_T38RPN,0.136641882409149,14,1.8091539602913946,1.8187780380255065
2025-05-24,20250524T072631_20250524T073832_T38RPN,0.0202753142823016,14,1.8891750598647028,1.9199337959295928
2025-06-03,20250603T072641_20250603T073203_T38RPN,0.094628086834483,14,2.087539939562323,2.122268438339844
2025-06-05,20250605T073031_20250605T073443_T38RPN,0.065603631043029,14,1.568603541530119,1.5715163946156954
2025-06-08,20250608T072619_20250608T073146_T38RPN,0.140075845800113,14,2.0206949754765247,2.116804361344087
2025-06-13,20250613T072631_20250613T073202_T38RPN,0.132282241930186,14,2.2764614316135314,2.341984033585269
2025-06-18,20250618T072619_20250618T073942_T38RPN,2.61444056257279,14,2.130744672188361,2.1577100753791347
2025-06-23,20250623T072631_20250623T073955_T38RPN,0.0995252172355102,14,1.9835568295692867,2.0421795845037614
2025-07-03,20250703T072641_20250703T073357_T38RPN,0.0393860670667981,15,1.8420647661439729,1.855246663094183
2025-07-15,20250715T073031_20250715T073445_T38RPN,0.152975603929649,14,2.2544132140087227,2.331873655319885
2025-07-18,20250718T072619_20250718T073543_T38RPN,0.124936546328645,14,1.2706877758918997,1.279115689053497
2025-07-20,20250720T071641_20250720T073136_T38RPN,0.652117980520106,14,2.403036026896549,2.4688997268683863
2025-07-28,20250728T072619_20250728T073147_T38RPN,0.257039624951477,14,1.034439479319699,1.0944849252703954
2025-08-02,20250802T072641_20250802T073655_T38RPN,0.071336856878378,14,1.126232267000336,1.138294100761741
2025-08-04,20250804T073031_20250804T073952_T38RPN,0.0938517125026128,15,1.8102452301218115,1.829640984535825
2025-08-07,20250807T072619_20250807T073148_T38RPN,1.05234554629878,14,0.6758779662579361,0.7247053384782969
2025-08-12,20250812T072631_20250812T073441_T38RPN,0,14,0.8588828256177533,0.9076505303385486
2025-08-17,20250817T072619_20250817T074217_T38RPN,0.809609125384455,14,1.145343148546411,1.1659104824069517
2025-08-24,20250824T073021_20250824T073440_T38RPN,0.0674251246678014,14,0.8628170795105424,0.8637501597407349
2025-09-01,20250901T072631_20250901T073657_T38RPN,0.555465973901878,14,1.8456921360274012,1.8609526157384506
2025-09-06,20250906T072619_20250906T073608_T38RPN,0.13550718146257,14,1.109914925785594,1.1297578811648759
2025-09-13,20250913T073021_20250913T073439_T38RPN,0.115052703872913,14,0.8161776684573452,0.8367323875429654
2025-09-16,20250916T072609_20250916T073741_T38RPN,0.177102929320075,14,1.6412986382173411,1.6472842693334329
2025-09-21,20250921T072631_20250921T073428_T38RPN,0.0571232344949088,13,1.1058908861327243,1.2028840780257366
2025-09-26,20250926T072619_20250926T073146_T38RPN,0.625250082116516,15,1.128145291440322,1.1491397102666685
2025-10-03,20251003T073031_20251003T073442_T38RPN,0.165367732688345,14,1.444722974091348,1.556044816971273
2025-10-11,20251011T072841_20251011T074011_T38RPN,0.149601361641136,15,0.8853050372949185,0.8878525069607899
2025-10-16,20251016T072809_20251016T073726_T38RPN,0.158768550867449,14,0.895486976032775,0.9409556984904136
2025-10-21,20251021T072951_20251021T074039_T38RPN,0.152288811251456,14,0.6259359593860057,0.6290258765222732
2025-10-23,20251023T073031_20251023T073442_T38RPN,0.161456000477769,14,1.17022257298579,1.185852050781644
2025-10-26,20251026T072909_20251026T073143_T38RPN,0.17650571829556,14,0.8636903072852739,0.8841908629911366
2025-10-31,20251031T073051_20251031T074036_T38RPN,0.438651497506644,14,0.6619486456007244,0.684908688068587
2025-11-10,20251110T073141_20251110T074034_T38RPN,0.663023679417122,14,0.5320043970145413,0.567412137985418
2025-11-20,20251120T073231_20251120T074040_T38RPN,0.143121622025143,14,1.0237092603766966,1.0892251729968827
2025-11-25,20251125T073139_20251125T073137_T38RPN,0.0896413747797784,14,0.8286554636202734,0.8382640480997591
2025-11-27,20251127T072251_20251127T073209_T38RPN,0.446632379091603,14,0.3900922421079168,0.4136969149113892
2025-12-05,20251205T073209_20251205T073205_T38RPN,0.1058855146466,14,0.438028132995185,0.446282893419414
2025-12-22,20251222T073341_20251222T073444_T38RPN,3.34005195735913,14,1.0481420286072278,1.049635887146298
2025-12-30,20251230T073331_20251230T074157_T38RPN,0,15,1.1580785104371145,1.1836757659916042
2026-01-04,20260104T073219_20260104T074234_T38RPN,0,14,0.7748825771103393,0.7808977365496368
2026-01-09,20260109T073311_20260109T074136_T38RPN,0.0134073875003733,14,0.9160439636314529,0.9327254295351806
2026-01-29,20260129T073141_20260129T074013_T38RPN,0,14,1.6647886429445187,1.7154389619832968
2026-02-08,20260208T073051_20260208T074027_T38RPN,0.0213801546776554,14,1.600158286867588,1.640299081802913
2026-02-13,20260213T072919_20260213T073923_T38RPN,0,14,1.500135858766084,1.5499124526982
2026-02-13,20260213T074301_20260213T074302_T38RPN,0,14,1.500135858766084,1.5499124526982
2026-02-23,20260223T072809_20260223T073706_T38RPN,1.30186031234137,14,1.4281452466305096,1.4501968622211814
2026-02-23,20260223T074311_20260223T074305_T38RPN,0.0476873003075637,14,1.4281452466305096,1.4501968622211814
2026-02-28,20260228T072841_20260228T074026_T38RPN,1.09361282809281,14,1.1651074107206056,1.1684104204181218
2026-03-22,20260322T073031_20260322T073447_T38RPN,0.329361880020305,14,1.902476537972965,2.006685256958585
2026-03-25,20260325T072609_20260325T073824_T38RPN,0,14,1.8937042197569098,1.897292733193074
2026-03-27,20260327T071621_20260327T073110_T38RPN,0.0389359952973127,14,1.9259135446846802,1.953428240881272
